23.156769162516 13.3054374588216
22.0058670794036 16.1048151037572
28.9505395514722 11.3933351547276
30.0767084192922 14.5226546967295
30.5189703262501 12.4463979079462
36.3562808447949 13.9269409147799
22.9538053853305 8.51502681727684
33.9292585135991 13.0205114968308
26.9927281398704 14.8838167361679
32.1199241920242 14.2668748550375
32.7409091681045 14.6524748580046
27.2645862463183 9.03338748651909
30.814877424446 12.9486354991393
25.8955637655867 10.0467586281713
24.0938262695163 13.7880081527262
35.3643285560051 12.9278553969827
29.3841919415605 12.9305205351087
18.4716284945575 12.0360228952295
24.5639266457179 12.8428657272684
33.8549642861972 14.6323464546317
25.9611010392823 12.4777582988534
31.3503941522847 14.1803078152612
22.6854097766997 11.5191953673473
29.3224849892085 14.5709565099286
26.3939090835858 14.749084912524
29.3937856323992 11.816442407037
28.9918319530247 10.7774264547454
36.0267620075677 17.0965109552389
24.6342303096334 10.8782437972807
30.4983049450933 12.7860618560894
41.7988477929872 13.1570315223517
31.2540462798406 13.1235483173625
22.4372418061176 13.3042718783521
16.0185547610957 15.7506570161827
28.157566592364 17.3550237320122
29.8612748812092 11.6284251447902
30.6727296833864 11.1939160744604
19.3016306768559 13.4593052409082
24.2678192335373 12.9587546137767
27.4004253021631 11.8296623704804
23.481682928441 12.674224263034
34.1119509828046 10.0720098123657
30.6935045294725 13.7233216848059
33.5227414615928 12.4965730560376
29.3068429376889 13.5698264542473
23.7745053293316 15.3596521146534
34.220935729482 14.5124920398833
36.8354068627689 14.271178892781
19.0753581071942 11.7297098741717
19.4055305152005 11.9342946606022
23.1804148816132 13.0233194257103
21.4009025092464 13.2263851261026
23.138616779421 16.4661613279191
31.5067422903654 14.8884155672926
29.5328725051257 16.3979683629676
23.0363003489777 12.015502465025
35.7642801926737 11.8405699823199
25.6832761050486 12.1949999316539
25.0003209686287 12.411077164247
30.0286135674423 12.6942078032126
24.0131137050576 15.6332532752785
25.6598100114732 12.620284505513
26.4523195906576 14.4137984796033
26.542886826858 12.9176110074365
22.7667074944913 12.285419506006
27.3130809253138 11.8295237115273
30.1271085985953 10.0189611221344
28.7389010147568 9.96084358669296
25.0931088016465 11.9152069737429
22.9751487875043 12.8224219854318
15.3159219560908 15.162684550507
16.6922810179242 11.9108453861248
20.0482776506033 11.3907792665783
39.8662370864062 13.2393427347797
18.9108941526622 9.59664348413084
29.7729694669848 13.0070542791636
24.9484425749314 11.1123310878444
17.7264430883644 10.7063923365153
33.1029128007634 11.8569871649971
18.6501349580486 16.5983804894932
29.5967701393759 12.5649496418864
33.6109937932558 14.8744718565867
23.3994640694531 17.3462013035549
25.2884713044262 10.1294357951412
26.1303174474781 13.4004231422084
41.2359066824358 13.437588688831
29.8092107668117 12.8906766241025
24.9379368598153 12.8978911705445
32.058147414657 17.2227097945798
33.45087609143 15.5136229748402
19.5070181833077 14.8447264329176
28.2117097785524 10.0905846881528
30.1958319630915 12.733945336414
35.9520862482432 11.6132427218293
24.2575506032251 11.107835779096
25.9478028743981 13.7856967521251
22.5711685131514 14.5870212199138
19.4510910918745 10.7881285282962
35.7831916068591 11.1120154634181
29.5019068199112 12.2791474538159
